id,team_id,name,position,shirt_number,height_cm,dob,nationality,photo_url,created_at,updated_at,market_value,media_urls,nationality_code
aa754840-8345-47a1-b9b0-081e32ed41b9,e62bea24-9251-4e69-b03b-b0f3fae6618f,Abdullah Abbas,Goalkeeper,1,,2001-03-09,Syria,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/05bc9a57-f791-4b7e-9dc1-0be8c6bbba93.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzA1YmM5YTU3LWY3OTEtNGI3ZS05ZGMxLTBiZThjNmJiYmE5My5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzI1ODc5NSwiZXhwIjoxOTQ0OTM4Nzk1fQ.4xvjyNuwejbTt9s8S4oD_NrhdsvCwZdJYg-P7RvmSmg,2026-08-20 19:58:22.728189+00,2026-08-20 20:46:37.151145+00,,{},SY
4ece15ad-f52f-4400-8c39-8a64a0819f90,e62bea24-9251-4e69-b03b-b0f3fae6618f,Saleh Khamees Al Enezi,Defender,2,,1988-06-21,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/57e5c1b3-aa98-471d-bd6c-c74851b92712.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzU3ZTVjMWIzLWFhOTgtNDcxZC1iZDZjLWM3NDg1MWI5MjcxMi5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzI1ODk0NywiZXhwIjoxOTQ0OTM4OTQ3fQ.ajvno-RuSL6ktRrVPLaGuwVnlc9aW0rboUwf0ba98tw,2026-08-20 19:59:27.509599+00,2026-08-20 20:49:09.863552+00,,{},KW
11265013-bb65-432d-8258-eb78d6ec6b44,e62bea24-9251-4e69-b03b-b0f3fae6618f,Ali Al Mousawy,Defender,4,,1993-09-26,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/ca5e2264-9fa5-4072-8aad-696e826dd43f.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2NhNWUyMjY0LTlmYTUtNDA3Mi04YWFkLTY5NmU4MjZkZDQzZi5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzI1ODk2MSwiZXhwIjoxOTQ0OTM4OTYxfQ.xVQk8UodoYUah2FBjQ74UbEfQK0BcazdY0wnkWXM8UY,2026-08-20 20:00:26.341734+00,2026-08-20 20:49:23.98118+00,,{},KW
e80c991f-3983-46dc-9a80-b04e3b08adf8,e62bea24-9251-4e69-b03b-b0f3fae6618f,Musaed Al Enezi,Defender,5,170,1993-01-25,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/3abfb0dd-df0d-4c93-8fe0-af50cfe4148d.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzNhYmZiMGRkLWRmMGQtNGM5My04ZmUwLWFmNTBjZmU0MTQ4ZC5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzI1ODk4MywiZXhwIjoxOTQ0OTM4OTgzfQ.FrGr23_V__RokdkXD4ukSE3B8un7ayN7mowx6h8tlSU,2026-08-20 20:03:45.895788+00,2026-08-20 20:49:44.906451+00,,{},KW
f111768d-1a86-493d-bde8-ecb08249d319,e62bea24-9251-4e69-b03b-b0f3fae6618f,Khaled Al Rashidi,Defender,7,,1996-01-11,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/37b5bff2-f561-4e69-ade7-e4736d0b972e.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzM3YjViZmYyLWY1NjEtNGU2OS1hZGU3LWU0NzM2ZDBiOTcyZS5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzI1OTAwMCwiZXhwIjoxOTQ0OTM5MDAwfQ.vXiANyxbK-uG20i1PrBAQXysQXbPV637IY-5v6VjvzE,2026-08-20 19:59:50.23477+00,2026-08-20 20:50:02.830548+00,,{},KW
2a6f6741-80cf-4f35-8591-0b25f2c73d15,e62bea24-9251-4e69-b03b-b0f3fae6618f,Nasser Al Faylakawi,Midfielder,25,,1996-11-08,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/4269c3d2-1582-4bc0-8114-cc948892d3d8.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzQyNjljM2QyLTE1ODItNGJjMC04MTE0LWNjOTQ4ODkyZDNkOC5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzI1OTY2MSwiZXhwIjoxOTQ0OTM5NjYxfQ.BXegKRRvozLHh87cPfnVYxpwMaIPstJpm6Ajc3pL96g,2026-08-20 20:07:25.579039+00,2026-08-20 21:01:04.154457+00,,{},KW
e5f0c9a1-6811-464c-a402-0c0aab4463b2,a7166bc6-b129-47bb-bc4e-e085b1a2dfcd,Drice Chaabi,Defender,97,189,1997-09-20,Algeria,,2026-08-15 01:04:06.397559+00,2026-08-15 01:04:08.955379+00,,{},DZ
90a9962c-64b8-4482-9f5e-41fa8505b28c,e62bea24-9251-4e69-b03b-b0f3fae6618f,Ali Salman Alaaeddine,Forward,93,,1993-09-06,Lebanon,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/c1993992-10ed-4eb9-91d6-1423c0243d1c.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2MxOTkzOTkyLTEwZWQtNGViOS05MWQ2LTE0MjNjMDI0M2QxYy5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzI1OTc2NCwiZXhwIjoxOTQ0OTM5NzY0fQ.F6Nt5avu-JZT2VQNEe7AHVeXef8ZDaPnUH9xpXQ-Djs,2026-08-20 20:09:31.283584+00,2026-08-20 21:02:46.545842+00,,{},LB
e703df09-50dd-4de3-ac63-4cd05b96f31d,e62bea24-9251-4e69-b03b-b0f3fae6618f,Christian Irobiso,Forward,97,191,1993-05-28,Nigeria,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/931db44c-ff22-466b-8cc1-6d92217bd647.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzkzMWRiNDRjLWZmMjItNDY2Yi04Y2MxLTZkOTIyMTdiZDY0Ny5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzI1OTc4MiwiZXhwIjoxOTQ0OTM5NzgyfQ.jzdh4nimvPThEPGOFRNIIjxmyQpoijbSRKcS6H1V7vs,2026-08-20 20:10:16.611826+00,2026-08-20 21:03:05.29954+00,130000,{},NG
b0b85d9f-ad00-4204-80b6-86c458eb2a9c,8e369144-5cb6-4beb-9949-3187473b81d4,Abdulredha Shehab,Goalkeeper,,170,2004-01-14,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/312ac365-61e0-490e-b285-4da7f6502113.png?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzMxMmFjMzY1LTYxZTAtNDkwZS1iMjg1LTRkYTdmNjUwMjExMy5wbmciLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3MjgwNzEzLCJleHAiOjE5NDQ5NjA3MTN9.W8DDsVGQbjtmGUUOKyUYGKsv2Z0gS_YHg2SXNHkq8es,2026-08-14 01:53:52.922276+00,2026-08-21 02:51:58.054558+00,,{},KW
b51ab35b-d3c9-422b-bd35-24d4a03d8830,073cfa17-037f-4b8b-a79a-aeb5dbee9a40,Breno Calixto,Defender,,190,1992-07-21,Brazil,,2026-08-21 20:03:05.828253+00,2026-08-21 20:03:06.477335+00,,{},BR
9bc61390-21d4-46fe-b281-6e25fcf2b939,073cfa17-037f-4b8b-a79a-aeb5dbee9a40,Omar Al Matar,Midfielder,,,2004-01-26,Kuwait,,2026-08-21 20:13:14.943305+00,2026-08-21 20:13:16.375848+00,,{},KW
fae9641f-bbb8-41ce-b1fc-0cf304649496,073cfa17-037f-4b8b-a79a-aeb5dbee9a40,Gatoch Panom Yiech,Midfielder,,190,1994-11-30,Ethiopia,,2026-08-21 20:13:40.686962+00,2026-08-21 20:13:41.884227+00,,{},ET
3c1e048c-b385-4bd3-b6e4-a8dc9c992b15,a7166bc6-b129-47bb-bc4e-e085b1a2dfcd,Ahmad Zanki,Forward,26,173,1995-12-17,Kuwait,,2026-08-15 01:04:21.845777+00,2026-08-15 01:04:22.481266+00,125000,{},KW
cfd7bd4f-8124-4321-a812-7f8efed8e54b,4f941a6e-7ce2-416e-b293-7f010c901415,Mohammed Al-Huwaidi,Midfielder,8,,1999-01-29,Kuwait,,2026-08-15 19:15:32.62544+00,2026-08-15 19:15:32.62544+00,,{},KW
7efa6100-e084-4e3b-9eca-0718496543fa,4f941a6e-7ce2-416e-b293-7f010c901415,Abdullah Al Yusuf,Forward,,194,1993-06-12,Bahrain,,2026-08-16 00:38:12.995888+00,2026-08-16 00:38:12.995888+00,243K,{},BH
6566d562-b640-4295-8dc8-9676d34229af,4f941a6e-7ce2-416e-b293-7f010c901415,Abdulmohsen Al Turkmani ,Forward,,178,1996-07-17,Kuwait,,2026-08-16 00:45:19.156025+00,2026-08-16 00:45:20.337298+00,358K,{},KW
195e119e-4142-44aa-87c4-713658007596,073cfa17-037f-4b8b-a79a-aeb5dbee9a40,Salman Al Bouss,Midfielder,17,,2001-11-05,Kuwait,,2026-08-21 20:14:06.202278+00,2026-08-21 20:14:08.976614+00,,{},KW
8553e5cd-52c3-47ee-8425-f8dc8a471cf3,073cfa17-037f-4b8b-a79a-aeb5dbee9a40,Hamad Al Taweel,Midfielder,,186,2001-07-26,Kuwait,,2026-08-21 20:14:28.637631+00,2026-08-21 20:14:28.637631+00,,{},KW
f1c166ff-d642-4b16-bb1b-31ed09881811,073cfa17-037f-4b8b-a79a-aeb5dbee9a40,Khaled Sulaiman,Forward,,,,Kuwait,,2026-08-21 20:15:06.622449+00,2026-08-21 20:15:07.424035+00,,{},KW
2d51a2eb-dc94-466c-9c8c-c9e632c13aa7,073cfa17-037f-4b8b-a79a-aeb5dbee9a40,Fahad Saad,Forward,,,,Kuwait,,2026-08-21 20:15:32.160821+00,2026-08-21 20:15:34.466777+00,,{},KW
2cc83522-fbb4-47ec-b802-6109486ad215,073cfa17-037f-4b8b-a79a-aeb5dbee9a40,Ranga Piniel Chivaviro,Forward,,180,1992-11-21,South Africa,,2026-08-21 20:16:56.254074+00,2026-08-21 20:17:04.481245+00,,{},ZA
0d5cd1c4-cc0e-4806-b4fa-8ece28f1cb04,666d9085-19bc-476a-a70a-e778d088eb23,Pierre Desiré Zebli,Midfielder,,180,1997-12-06,Côte d'Ivoire,,2026-08-21 21:42:03.061807+00,2026-08-21 21:42:03.061807+00,,{},CI
144d174d-b080-494d-bea5-d8ec249fac40,666d9085-19bc-476a-a70a-e778d088eb23,Mohammed Talal Al Sharifi,Defender,,,2004-06-28,Kuwait,,2026-08-21 21:45:31.963234+00,2026-08-21 23:38:41.700898+00,,{},KW
bdb00bc0-7f69-408b-838c-577ec8a57ef7,666d9085-19bc-476a-a70a-e778d088eb23,Salman Al Ajmi,Defender,,,,Kuwait,,2026-08-21 21:48:58.017018+00,2026-08-21 23:38:59.61069+00,,{},KW
78613986-2ff7-4cfd-92f2-5a887f4107e9,666d9085-19bc-476a-a70a-e778d088eb23,Faisal Al Shatti,Defender,,,,Kuwait,,2026-08-21 21:44:59.039862+00,2026-08-21 23:39:04.532984+00,,{},KW
ca4bd446-b733-4652-be88-d14790e7314e,666d9085-19bc-476a-a70a-e778d088eb23,Turki Abdulaziz Al Yousef,Midfielder,,171,2005-02-26,Kuwait,,2026-08-21 21:47:05.225071+00,2026-08-21 23:39:21.961375+00,,{},KW
7ca6d0b9-9ba6-46a0-b04c-3d3950001cfe,e62bea24-9251-4e69-b03b-b0f3fae6618f,Abdulrahman Al Sharifi,Goalkeeper,22,,1997-04-20,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/9e7c8dd9-603f-4215-86a1-387ea46087ac.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzllN2M4ZGQ5LTYwM2YtNDIxNS04NmExLTM4N2VhNDYwODdhYy5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzI1ODgxMywiZXhwIjoxOTQ0OTM4ODEzfQ.NG8lBC76UBUJOooVtT-CY-fs9b25OAG7eZTFkVp4ITE,2026-08-20 19:58:41.001852+00,2026-08-20 20:46:55.355386+00,,{},KW
bac3a24e-3f74-44cb-98f6-df4524897d71,e62bea24-9251-4e69-b03b-b0f3fae6618f,Ahmad Al Fahad,Defender,13,,1992-05-22,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/fb7ac427-1ce2-4d91-bb73-8ba2929ede36.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2ZiN2FjNDI3LTFjZTItNGQ5MS1iYjczLThiYTI5MjllZGUzNi5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzI1OTAyOCwiZXhwIjoxOTQ0OTM5MDI4fQ.BGcbMPX046RYkzteV3bZAezbWKTHXBD189fVnCYo5Fg,2026-08-20 20:04:28.87707+00,2026-08-20 20:50:30.564448+00,,{},KW
e4fd9059-5bf9-4d0d-98d1-d912a1a705e0,e62bea24-9251-4e69-b03b-b0f3fae6618f,Mohammed Safar,Defender,28,,1999-12-15,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/7b6ee061-9566-4317-b9b3-842bf9194b7b.png?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzdiNmVlMDYxLTk1NjYtNDMxNy1iOWIzLTg0MmJmOTE5NGI3Yi5wbmciLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3MjU5MDY4LCJleHAiOjE5NDQ5MzkwNjh9.TFA0TOLsQfnuVb2y6aYX3zeYkDWH62pUJYg88vBTfa0,2026-08-20 20:03:05.960678+00,2026-08-20 20:51:11.825562+00,,{},KW
4f2a12d0-376a-4edc-b1ca-67abe2e1d319,e62bea24-9251-4e69-b03b-b0f3fae6618f,Elielson Cardoso Bebê,Defender,44,,2000-11-11,Brazil,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/64b33d44-20a1-4a6b-9e46-7cb9984ec3af.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzY0YjMzZDQ0LTIwYTEtNGE2Yi05ZTQ2LTdjYjk5ODRlYzNhZi5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzI1OTA4MSwiZXhwIjoxOTQ0OTM5MDgxfQ.os3pHdqJ2HgOdPe6DwRzly4JmWF94jGJvn_FvjnX2-M,2026-08-20 20:02:43.057619+00,2026-08-20 20:51:23.761734+00,,{},BR
9b1fa40b-01f6-4c35-8102-61f78d3da2e7,e62bea24-9251-4e69-b03b-b0f3fae6618f,Abdulmohsen Al Salhi,Forward,10,,1998-01-05,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/7f1f94b3-5579-4794-a0cc-f21e058b3c1f.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzdmMWY5NGIzLTU1NzktNDc5NC1hMGNjLWYyMWUwNThiM2MxZi5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzI1OTcxMywiZXhwIjoxOTQ0OTM5NzEzfQ.WPszvilBstz7exaBZTuX_po_1HZoU_lOwmGUtx4-x88,2026-08-20 20:08:11.940863+00,2026-08-20 21:01:55.603267+00,,{},KW
6e513060-1cac-4a07-ae14-c1b632e16446,666d9085-19bc-476a-a70a-e778d088eb23,Hamed Al Rashidi,Forward,,,1992-03-10,Kuwait,,2026-08-21 21:50:24.093253+00,2026-08-21 23:40:19.878964+00,,{},KW
e2b6eacc-9a3a-442e-8c93-e1065326e4e9,073cfa17-037f-4b8b-a79a-aeb5dbee9a40,Meshal Al Fadhli,Midfielder,,,2006-05-03,Kuwait,,2026-08-21 20:03:39.91029+00,2026-08-21 20:03:40.676405+00,,{},KW
a188114c-7eb5-4810-bea3-5c29a270aec3,073cfa17-037f-4b8b-a79a-aeb5dbee9a40,Homam Mahmoud,Forward,13,175,2006-04-08,Syria,,2026-08-21 20:14:49.277379+00,2026-08-21 20:14:49.277379+00,,{},SY
4c65a6b9-d6f0-4cd7-b296-d5e11dbdd157,073cfa17-037f-4b8b-a79a-aeb5dbee9a40,Vitor Vieira,Forward,33,,1997-10-29,Brazil,,2026-08-21 20:17:31.28016+00,2026-08-21 20:17:32.974249+00,,{},BR
4608faa4-1f5e-4392-9927-71a6eff1a553,666d9085-19bc-476a-a70a-e778d088eb23,Marlon dos Santos Prazeres,Forward,,173,1995-04-29,Brazil,,2026-08-21 21:42:29.217951+00,2026-08-21 21:42:29.217951+00,,{},BR
783f1f11-3086-4a15-b5d3-dbc09310a8f4,4f941a6e-7ce2-416e-b293-7f010c901415,Bader Jalal,Midfielder,31,,2004-01-01,Kuwait,,2026-08-15 19:17:19.673118+00,2026-08-15 19:17:19.673118+00,,{},KW
54163a69-d0ea-4904-b01d-39a1b313f726,a7166bc6-b129-47bb-bc4e-e085b1a2dfcd,Törles Knöll,Forward,20,183,1997-09-12,Germany,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/5231c7df-19c8-4b61-83c5-423eebb860fc.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzUyMzFjN2RmLTE5YzgtNGI2MS04M2M1LTQyM2VlYmI4NjBmYy5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4Njc3NjU4MCwiZXhwIjoxOTQ0NDU2NTgwfQ.3v0LJEUa-HFj0zYnfoHTWJNcSSM5J6BlXGFN6n42CXE,2026-08-15 01:05:29.977854+00,2026-08-15 06:49:46.135439+00,635000,{},DE
46035551-8830-41ea-a97b-8e8409da2659,666d9085-19bc-476a-a70a-e778d088eb23,Abdulaziz Abdeen,Goalkeeper,,184,,Kuwait,,2026-08-21 21:49:17.015626+00,2026-08-21 23:38:02.233169+00,,{},KW
b3cb5ff7-4f8c-4ec6-b523-3a28b043876d,666d9085-19bc-476a-a70a-e778d088eb23,Abdulrahman Al Daihani,Defender,,,2001-01-21,Kuwait,,2026-08-21 21:43:46.108221+00,2026-08-21 23:38:29.385456+00,,{},KW
4f6e05d9-3800-4ad3-90da-122d79f8b470,e62bea24-9251-4e69-b03b-b0f3fae6618f,Othman Al Faylakawi ,Midfielder,11,,1999-01-15,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/9440f467-2590-49c0-976c-fbfcec109030.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzk0NDBmNDY3LTI1OTAtNDljMC05NzZjLWZiZmNlYzEwOTAzMC5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzI1OTM5NCwiZXhwIjoxOTQ0OTM5Mzk0fQ.myf1hsV3fkWKz8cfvV9iFpfVQg-mZwslH1aTnXhDM6E,2026-08-20 20:07:02.247075+00,2026-08-20 20:56:35.313452+00,65000,{},KW
003abeef-64bb-482c-aa4f-152c3866b56e,598d82e7-8002-4423-9468-d58ec371907c,Hussein Kankouni,Goalkeeper,1,190,2005-05-30,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/67b17340-4b37-44a1-bd5d-936ad452e63b.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzY3YjE3MzQwLTRiMzctNDRhMS1iZDVkLTkzNmFkNDUyZTYzYi5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NjY3MjUwNSwiZXhwIjoxOTQ0MzUyNTA1fQ.W9RZVLRrNL18WaamiAXodCTz8CY1MaEBD0isEhNXIyQ,2026-08-14 01:55:08.41005+00,2026-08-14 01:55:09.484711+00,,{},KW
c33fa399-fa9a-47d7-bbe7-ae86ee6c56c6,598d82e7-8002-4423-9468-d58ec371907c,Ahmad Aadi,Goalkeeper,13,,1989-03-28,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/93f046d7-0280-41f9-b00c-e74fbd171e5f.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzkzZjA0NmQ3LTAyODAtNDFmOS1iMDBjLWU3NGZiZDE3MWU1Zi5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NjY3MjMyNiwiZXhwIjoxOTQ0MzUyMzI2fQ.WNTDHkyg5ca_VdO1YZs8eZipckfsSFvyLMTxxK5z6xI,2026-08-14 01:52:10.669413+00,2026-08-14 01:55:19.627352+00,62K,{},KW
d43b17cf-1cb9-4e47-867a-5dfd39da2df3,598d82e7-8002-4423-9468-d58ec371907c,Jassem Shammouh,Defender,29,182,2005-11-22,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/b54b7ec5-542e-4373-80d9-0e732771af3d.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2I1NGI3ZWM1LTU0MmUtNDM3My04MGQ5LTBlNzMyNzcxYWYzZC5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NjY3MjY4NSwiZXhwIjoxOTQ0MzUyNjg1fQ.2aiy5ItIrIC68msqRzZPIT1VBB4G-5n0PuxQqiwDdtw,2026-08-14 01:58:10.545227+00,2026-08-14 01:58:11.470159+00,,{},KW
de23a9f9-43b5-4e12-a49b-0f0f03530646,598d82e7-8002-4423-9468-d58ec371907c,Abdullah Ammar,Defender,,176,1998-05-07,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/e6785c50-af28-4d9a-ac37-bcb35aa29ae0.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2U2Nzg1YzUwLWFmMjgtNGQ5YS1hYzM3LWJjYjM1YWEyOWFlMC5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NjY3MzIwMSwiZXhwIjoxOTQ0MzUzMjAxfQ.JGdWshoIcf0IeIaUsVOf8Smt17he6Ie0V6aFIDd9II8,2026-08-14 02:06:49.496939+00,2026-08-14 02:52:14.368952+00,112,{},KW
